378 , curve_76_X21.tif, [0.9314 0.0679], 0.0035, 0.4411
379 , curve_76_X25.tif, [0.3745 0.099 ], 0.0049, 0.5225
380 , curve_77_X10.tif, [0.5502 0.0209], 0.0268, 0.2208
381 , curve_77_X15.tif, [0.6286 0.0296], 0.0062, 0.2497
382 , curve_77_X18.tif, [0.3678 0.0202], 0.0118, 0.3541
383 , curve_77_X21.tif, [0.2763 0.0813], 0.0065, 0.4021
384 , curve_77_X25.tif, [0.3884 0.0299], 0.0062, 0.4758
385 , curve_78_X10.tif, [0.5851 0.0356], 0.0325, 0.2519
386 , curve_78_X15.tif, [0.7154 0.0296], 0.0211, 0.2670
387 , curve_78_X18.tif, [0.6746 0.0731], 0.0047, 0.3562
388 , curve_78_X21.tif, [0.2828 0.0627], 0.0076, 0.4403
389 , curve_78_X25.tif, [0.4896 0.1462], 0.0077, 0.5047
390 , curve_79_X10.tif, [0.1715 0.0102], 0.0269, 0.2303
391 , curve_79_X15.tif, [0.1009 0.0408], 0.0248, 0.2602
392 , curve_79_X18.tif, [0.9999 0.059 ], 0.0227, 0.3560
393 , curve_79_X21.tif, [0.1221 0.1007], 0.0446, 0.4397
394 , curve_79_X25.tif, [0.7979 0.0707], 0.0055, 0.4896
395 , curve_80_X10.tif, [0.3501 0.049 ], 0.0122, 0.2417
396 , curve_80_X15.tif, [0.2242 0.0444], 0.0121, 0.2442
397 , curve_80_X18.tif, [0.7736 0.1668], 0.0066, 0.3565
398 , curve_80_X21.tif, [0.829  0.0715], 0.0062, 0.4163
399 , curve_80_X25.tif, [0.1614 0.1357], 0.0029, 0.5055
400 , curve_81_X10.tif, [0.4427 0.1063], 0.0034, 0.2926
401 , curve_81_X15.tif, [0.5273 0.0779], 0.0091, 0.2775
402 , curve_81_X18.tif, [0.5775 0.0602], 0.0083, 0.3700
403 , curve_81_X21.tif, [0.1778 0.0386], 0.0059, 0.4286
404 , curve_81_X25.tif, [0.2624 0.084 ], 0.0093, 0.4832
405 , curve_82_X10.tif, [0.5218 0.0379], 0.0160, 0.2480
406 , curve_82_X15.tif, [0.6986 0.0487], 0.0071, 0.2579
407 , curve_82_X18.tif, [0.2661 0.1074], 0.0063, 0.3611
408 , curve_82_X21.tif, [0.2293 0.0634], 0.0060, 0.4241
409 , curve_82_X25.tif, [0.2326 0.1169], 0.0013, 0.4970
410 , curve_83_X10.tif, [0.6847 0.0263], 0.0103, 0.2766
411 , curve_83_X15.tif, [0.3517 0.0225], 0.0121, 0.2326
412 , curve_83_X18.tif, [0.8737 0.0414], 0.0055, 0.3073
413 , curve_83_X21.tif, [0.6096 0.0547], 0.0040, 0.3887
414 , curve_83_X25.tif, [0.4096 0.1058], 0.0005, 0.4638
415 , curve_84_X10.tif, [0.9737 0.0327], 0.0226, 0.2642
416 , curve_84_X15.tif, [0.8472 0.0508], 0.0021, 0.2473
417 , curve_84_X18.tif, [0.4016 0.0405], 0.0029, 0.3355
418 , curve_84_X21.tif, [0.7283 0.0812], 0.0089, 0.3943
419 , curve_84_X25.tif, [0.8138 0.0333], 0.0011, 0.4642
420 , curve_85_X10.tif, [0.6744 0.0389], 0.0093, 0.2688
421 , curve_85_X15.tif, [0.5791 0.1049], 0.0014, 0.2762
422 , curve_85_X18.tif, [0.2144 0.1374], 0.0228, 0.3471
423 , curve_85_X21.tif, [0.1442 0.0157], 0.0125, 0.4085
424 , curve_85_X25.tif, [0.9218 0.0311], 0.0277, 0.4689
425 , curve_86_X10.tif, [0.959  0.0411], 0.0403, 0.2459
426 , curve_86_X15.tif, [0.8518 0.0316], 0.0144, 0.2312
427 , curve_86_X18.tif, [0.6217 0.0454], 0.0012, 0.3381
428 , curve_86_X21.tif, [0.7861 0.0331], 0.0108, 0.4121
429 , curve_86_X25.tif, [0.9765 0.0807], 0.0173, 0.4852
430 , curve_87_X10.tif, [0.3411 0.0127], 0.0704, 0.2510
431 , curve_87_X15.tif, [0.5773 0.037 ], 0.0237, 0.2573
432 , curve_87_X18.tif, [0.6596 0.0568], 0.0050, 0.3579
433 , curve_87_X21.tif, [0.1683 0.0472], 0.0301, 0.4089
434 , curve_87_X25.tif, [0.2155 0.0702], 0.0000, 0.4761
435 , curve_88_X10.tif, [0.821  0.0287], 0.0095, 0.2075
436 , curve_88_X15.tif, [0.9315 0.078 ], 0.0098, 0.2883
437 , curve_88_X18.tif, [0.928  0.0482], 0.0036, 0.3423
438 , curve_88_X21.tif, [0.6998 0.1391], 0.0048, 0.4297
439 , curve_88_X25.tif, [0.5258 0.0701], 0.0014, 0.4849
440 , curve_89_X10.tif, [0.3792 0.055 ], 0.0034, 0.3190
441 , curve_89_X15.tif, [0.3395 0.0496], 0.0254, 0.2616
442 , curve_89_X18.tif, [0.5504 0.1345], 0.0131, 0.3742
443 , curve_89_X21.tif, [0.1809 0.1125], 0.0148, 0.4483
444 , curve_89_X25.tif, [0.154  0.0419], 0.0247, 0.5192
445 , curve_90_X10.tif, [0.9636 0.0357], 0.0057, 0.1982
446 , curve_90_X15.tif, [0.3365 0.0307], 0.0032, 0.2376
447 , curve_90_X18.tif, [0.9974 0.0641], 0.0026, 0.3393
448 , curve_90_X21.tif, [0.3687 0.0161], 0.0010, 0.4091
449 , curve_90_X25.tif, [0.3211 0.07  ], 0.0030, 0.4855
450 , curve_91_X10.tif, [0.7738 0.029 ], 0.0757, 0.2139
451 , curve_91_X15.tif, [0.9698 0.0307], 0.0451, 0.2505
452 , curve_91_X18.tif, [0.6687 0.0428], 0.0001, 0.3435
453 , curve_91_X21.tif, [0.9961 0.0605], 0.0063, 0.4055
454 , curve_91_X25.tif, [0.637  0.0512], 0.0145, 0.4662
455 , curve_92_X10.tif, [0.5334 0.03  ], 0.0109, 0.2337
456 , curve_92_X15.tif, [0.8603 0.0566], 0.0003, 0.2662
457 , curve_92_X18.tif, [0.4511 0.0329], 0.0156, 0.3428
458 , curve_92_X21.tif, [0.9677 0.0873], 0.0061, 0.4194
459 , curve_92_X25.tif, [0.3304 0.103 ], 0.0060, 0.4703
460 , curve_93_X10.tif, [0.7257 0.019 ], 0.0970, 0.2197
461 , curve_93_X15.tif, [0.9773 0.0394], 0.0654, 0.2445
462 , curve_93_X18.tif, [0.9805 0.0375], 0.0253, 0.3347
463 , curve_93_X21.tif, [0.2865 0.0199], 0.0188, 0.4029
464 , curve_93_X25.tif, [0.8    0.0608], 0.0192, 0.4580
465 , curve_94_X10.tif, [0.9922 0.0504], 0.0506, 0.2493
466 , curve_94_X15.tif, [0.9735 0.0431], 0.0731, 0.2687
467 , curve_94_X18.tif, [0.9138 0.0388], 0.0043, 0.3349
468 , curve_94_X21.tif, [0.5163 0.0372], 0.0030, 0.3986
469 , curve_94_X25.tif, [0.8897 0.0708], 0.0006, 0.4606
470 , curve_95_X10.tif, [0.1944 0.051 ], 0.0225, 0.2609
471 , curve_95_X15.tif, [0.2486 0.0143], 0.0913, 0.2559
472 , curve_95_X18.tif, [0.1146 0.0191], 0.0016, 0.3290
473 , curve_95_X21.tif, [0.1324 0.0292], 0.0093, 0.4235
474 , curve_95_X25.tif, [0.1653 0.0367], 0.0685, 0.4868
475 , curve_96_X10.tif, [0.8668 0.0258], 0.0059, 0.2239
476 , curve_96_X15.tif, [0.4653 0.0251], 0.0011, 0.2448
477 , curve_96_X18.tif, [0.889  0.0733], 0.0028, 0.3493
478 , curve_96_X21.tif, [0.3929 0.0349], 0.0239, 0.4039
479 , curve_96_X25.tif, [0.2599 0.0407], 0.0061, 0.4784
480 , curve_97_X10.tif, [0.6836 0.0484], 0.0091, 0.2644
481 , curve_97_X15.tif, [0.8146 0.0258], 0.0019, 0.2474
482 , curve_97_X18.tif, [0.3965 0.1154], 0.0012, 0.3633
483 , curve_97_X21.tif, [0.1795 0.0626], 0.0016, 0.4220
484 , curve_97_X25.tif, [0.2898 0.1641], 0.0088, 0.4998
485 , curve_98_X10.tif, [0.9196 0.0572], 0.0126, 0.2579
486 , curve_98_X15.tif, [0.9452 0.03  ], 0.0104, 0.2723
487 , curve_98_X18.tif, [0.5771 0.0456], 0.0018, 0.3447
488 , curve_98_X21.tif, [0.5164 0.0956], 0.0182, 0.4524
489 , curve_98_X25.tif, [0.632  0.0861], 0.0103, 0.5103
490 , curve_99_X10.tif, [0.9178 0.0257], 0.0150, 0.2421
491 , curve_99_X15.tif, [0.928  0.0307], 0.0065, 0.2420
492 , curve_99_X18.tif, [0.3304 0.0297], 0.0102, 0.3315
493 , curve_99_X21.tif, [0.4618 0.12  ], 0.0004, 0.4048
494 , curve_99_X25.tif, [0.7117 0.027 ], 0.0029, 0.4669
495 , curve_100_X10.tif, [0.9866 0.033 ], 0.0101, 0.2208
496 , curve_100_X15.tif, [0.7221 0.0676], 0.0114, 0.2469
497 , curve_100_X18.tif, [0.361 0.102], 0.0086, 0.3504
498 , curve_100_X21.tif, [0.4936 0.1399], 0.0055, 0.4162
499 , curve_100_X25.tif, [0.47   0.1691], 0.0027, 0.4761
500 , curve_101_X10.tif, [0.9132 0.0239], 0.0905, 0.2258
501 , curve_101_X15.tif, [0.997  0.0428], 0.0045, 0.2567
502 , curve_101_X18.tif, [0.5157 0.0422], 0.0085, 0.3248
503 , curve_101_X21.tif, [0.9987 0.0604], 0.0009, 0.4230
504 , curve_101_X25.tif, [0.471  0.0622], 0.0003, 0.4822
505 , curve_102_X10.tif, [0.6791 0.0184], 0.0789, 0.2469
506 , curve_102_X15.tif, [0.3371 0.031 ], 0.0105, 0.2347
507 , curve_102_X18.tif, [0.4459 0.0618], 0.0022, 0.3533
508 , curve_102_X21.tif, [0.7575 0.0896], 0.0094, 0.4272
509 , curve_102_X25.tif, [0.5161 0.068 ], 0.0131, 0.5129
510 , curve_103_X10.tif, [0.8309 0.016 ], 0.2449, 0.2371
511 , curve_103_X15.tif, [0.9821 0.0759], 0.0032, 0.2898
512 , curve_103_X18.tif, [0.3564 0.0674], 0.0280, 0.3668
513 , curve_103_X21.tif, [0.763 0.044], 0.0239, 0.4277
514 , curve_103_X25.tif, [0.9098 0.0875], 0.0179, 0.5075
515 , curve_104_X10.tif, [0.4738 0.0235], 0.0175, 0.2322
516 , curve_104_X15.tif, [0.593 0.044], 0.0056, 0.2504
517 , curve_104_X18.tif, [0.6249 0.0609], 0.0042, 0.3343
518 , curve_104_X21.tif, [0.1699 0.0878], 0.0080, 0.4145
519 , curve_104_X25.tif, [0.5494 0.0283], 0.0014, 0.4824
520 , curve_105_X10.tif, [0.5641 0.0433], 0.0859, 0.2648
521 , curve_105_X15.tif, [0.65   0.0633], 0.0184, 0.2591
522 , curve_105_X18.tif, [0.5908 0.1153], 0.0051, 0.3611
523 , curve_105_X21.tif, [0.6956 0.1511], 0.0026, 0.4412
524 , curve_105_X25.tif, [0.2489 0.1918], 0.0021, 0.5098
525 , curve_106_X10.tif, [0.4625 0.037 ], 0.1476, 0.2374
526 , curve_106_X15.tif, [0.8709 0.0398], 0.0549, 0.2452
527 , curve_106_X18.tif, [0.5068 0.0503], 0.0114, 0.3302
528 , curve_106_X21.tif, [0.5522 0.0504], 0.0001, 0.4017
529 , curve_106_X25.tif, [0.2054 0.0594], 0.0018, 0.4604
530 , curve_107_X10.tif, [0.9087 0.0525], 0.0440, 0.2787
531 , curve_107_X15.tif, [0.4981 0.0699], 0.0074, 0.2424
532 , curve_107_X18.tif, [0.8357 0.0692], 0.0009, 0.3080
533 , curve_107_X21.tif, [0.7447 0.0328], 0.0074, 0.3802
534 , curve_107_X25.tif, [0.2807 0.0523], 0.0033, 0.4451
535 , curve_108_X10.tif, [0.9413 0.0518], 0.0079, 0.2502
536 , curve_108_X15.tif, [0.6119 0.0581], 0.0176, 0.2511
537 , curve_108_X18.tif, [0.8996 0.1093], 0.0000, 0.3457
538 , curve_108_X21.tif, [0.445 0.108], 0.0027, 0.4192
539 , curve_108_X25.tif, [0.3764 0.1417], 0.0042, 0.4913
540 , curve_109_X10.tif, [0.7695 0.0325], 0.0043, 0.2212
541 , curve_109_X15.tif, [0.9719 0.0427], 0.0165, 0.2525
542 , curve_109_X18.tif, [0.9729 0.0709], 0.0007, 0.3672
543 , curve_109_X21.tif, [0.7182 0.0792], 0.0104, 0.4431
544 , curve_109_X25.tif, [0.466 0.052], 0.0008, 0.5203
545 , curve_110_X10.tif, [0.9945 0.0179], 0.0238, 0.2373
546 , curve_110_X15.tif, [0.7797 0.0295], 0.0145, 0.2421
547 , curve_110_X18.tif, [0.8827 0.0332], 0.0585, 0.3479
548 , curve_110_X21.tif, [0.9855 0.0369], 0.0043, 0.4112
549 , curve_110_X25.tif, [0.7729 0.033 ], 0.0325, 0.4871
550 , curve_111_X10.tif, [0.6949 0.025 ], 0.0134, 0.2525
551 , curve_111_X15.tif, [0.694  0.0398], 0.0158, 0.2299
552 , curve_111_X18.tif, [0.6218 0.0308], 0.0133, 0.3180
553 , curve_111_X21.tif, [0.4471 0.1392], 0.0080, 0.3973
554 , curve_111_X25.tif, [0.3428 0.0326], 0.0076, 0.4508
555 , curve_112_X10.tif, [0.7454 0.0208], 0.0171, 0.2442
556 , curve_112_X15.tif, [0.4278 0.0301], 0.0022, 0.2475
557 , curve_112_X18.tif, [0.5245 0.046 ], 0.0331, 0.3270
558 , curve_112_X21.tif, [0.4186 0.0313], 0.0919, 0.3962
559 , curve_112_X25.tif, [0.9406 0.0574], 0.1028, 0.4580
560 , curve_113_X10.tif, [0.6276 0.0299], 0.0022, 0.2395
561 , curve_113_X15.tif, [0.2779 0.0221], 0.0105, 0.2279
562 , curve_113_X18.tif, [0.9228 0.0252], 0.0100, 0.3090
563 , curve_113_X21.tif, [0.655  0.0306], 0.0242, 0.3841
564 , curve_113_X25.tif, [0.4371 0.0567], 0.0138, 0.4605
565 , curve_114_X10.tif, [0.7488 0.0364], 0.0242, 0.2450
566 , curve_114_X15.tif, [0.5913 0.047 ], 0.0006, 0.2547
567 , curve_114_X18.tif, [0.943  0.1206], 0.0035, 0.3467
568 , curve_114_X21.tif, [0.5677 0.0553], 0.0003, 0.4031
569 , curve_114_X25.tif, [0.107  0.0956], 0.0033, 0.4628
570 , curve_115_X10.tif, [0.5371 0.0231], 0.0116, 0.2385
571 , curve_115_X15.tif, [0.8662 0.0324], 0.0029, 0.2413
572 , curve_115_X18.tif, [0.4544 0.0364], 0.0086, 0.3607
573 , curve_115_X21.tif, [0.6731 0.0477], 0.0130, 0.4375
574 , curve_115_X25.tif, [0.9059 0.0884], 0.0034, 0.5185
575 , curve_116_X10.tif, [0.8801 0.0345], 0.0089, 0.2201
576 , curve_116_X15.tif, [0.2329 0.0128], 0.0053, 0.2390
577 , curve_116_X18.tif, [0.4372 0.043 ], 0.0032, 0.3468
578 , curve_116_X21.tif, [0.7367 0.0443], 0.0071, 0.4055
579 , curve_116_X25.tif, [0.8653 0.0827], 0.0147, 0.4820
580 , curve_117_X10.tif, [0.5431 0.038 ], 0.0386, 0.2608
581 , curve_117_X15.tif, [0.1753 0.0288], 0.0017, 0.2475
582 , curve_117_X18.tif, [0.2    0.0833], 0.0130, 0.3458
583 , curve_117_X21.tif, [0.2034 0.076 ], 0.0037, 0.3908
584 , curve_117_X25.tif, [0.1372 0.0336], 0.0130, 0.4487
585 , curve_118_X10.tif, [0.8665 0.0584], 0.0069, 0.2529
586 , curve_118_X15.tif, [0.3868 0.0344], 0.0068, 0.2385
587 , curve_118_X18.tif, [0.5623 0.0351], 0.0113, 0.3175
588 , curve_118_X21.tif, [0.7995 0.0656], 0.0027, 0.3919
589 , curve_118_X25.tif, [0.6488 0.0616], 0.0171, 0.4598
590 , curve_119_X10.tif, [0.9033 0.0328], 0.0159, 0.2530
591 , curve_119_X15.tif, [0.759  0.0377], 0.0068, 0.2362
592 , curve_119_X18.tif, [0.9331 0.0359], 0.0211, 0.3413
593 , curve_119_X21.tif, [0.6257 0.0737], 0.0040, 0.4135
594 , curve_119_X25.tif, [0.7561 0.0648], 0.0101, 0.4777
595 , curve_120_X10.tif, [0.357  0.0229], 0.0167, 0.2375
596 , curve_120_X15.tif, [0.4055 0.0914], 0.0068, 0.2686
597 , curve_120_X18.tif, [0.2495 0.1314], 0.0088, 0.3498
598 , curve_120_X21.tif, [0.2841 0.0584], 0.0322, 0.4184
599 , curve_120_X25.tif, [0.423  0.0511], 0.0029, 0.4871
600 , curve_121_X10.tif, [0.558 0.029], 0.3386, 0.2472
601 , curve_121_X15.tif, [0.9979 0.062 ], 0.0407, 0.2462
602 , curve_121_X18.tif, [0.4479 0.0267], 0.0316, 0.3464
603 , curve_121_X21.tif, [0.9221 0.0306], 0.0008, 0.4072
604 , curve_121_X25.tif, [0.8011 0.0564], 0.0029, 0.4962
605 , curve_122_X10.tif, [0.5741 0.0402], 0.0096, 0.2598
606 , curve_122_X15.tif, [0.5883 0.0748], 0.0081, 0.2515
607 , curve_122_X18.tif, [0.9524 0.0363], 0.0078, 0.3167
608 , curve_122_X21.tif, [0.7139 0.0356], 0.0195, 0.3877
609 , curve_122_X25.tif, [0.8638 0.0604], 0.0006, 0.4534
610 , curve_123_X10.tif, [0.7974 0.058 ], 0.0145, 0.2406
611 , curve_123_X15.tif, [0.253  0.0173], 0.0140, 0.2752
612 , curve_123_X18.tif, [0.5515 0.1661], 0.0137, 0.4031
613 , curve_123_X21.tif, [0.5917 0.0624], 0.0018, 0.4646
614 , curve_123_X25.tif, [0.6602 0.1589], 0.0032, 0.5531
615 , curve_124_X10.tif, [0.963  0.0583], 0.0027, 0.2002
616 , curve_124_X15.tif, [0.9745 0.0493], 0.1221, 0.2527
617 , curve_124_X18.tif, [0.8641 0.0386], 0.0133, 0.3621
618 , curve_124_X21.tif, [0.7228 0.0513], 0.0066, 0.4453
619 , curve_124_X25.tif, [0.8307 0.0515], 0.0006, 0.5244
620 , curve_125_X10.tif, [0.9687 0.0249], 0.0396, 0.2164
621 , curve_125_X15.tif, [0.3425 0.0129], 0.1588, 0.2324
622 , curve_125_X18.tif, [0.5533 0.0228], 0.0183, 0.3246
623 , curve_125_X21.tif, [0.9669 0.1467], 0.0431, 0.4210
624 , curve_125_X25.tif, [0.3148 0.0341], 0.0511, 0.4795
625 , curve_126_X10.tif, [0.7527 0.0236], 0.0093, 0.2277
626 , curve_126_X15.tif, [0.9458 0.0513], 0.0086, 0.2536
627 , curve_126_X18.tif, [0.3035 0.11  ], 0.0087, 0.3548
628 , curve_126_X21.tif, [0.9418 0.0742], 0.0065, 0.4231
629 , curve_126_X25.tif, [0.4328 0.1565], 0.0008, 0.5158
630 , curve_127_X10.tif, [0.6984 0.0266], 0.1691, 0.2275
631 , curve_127_X15.tif, [0.9371 0.0279], 0.0193, 0.2313
632 , curve_127_X18.tif, [0.3677 0.0339], 0.0644, 0.3360
633 , curve_127_X21.tif, [0.4928 0.0254], 0.0098, 0.3854
634 , curve_127_X25.tif, [0.5917 0.0544], 0.0158, 0.4553
635 , curve_128_X10.tif, [0.645  0.0265], 0.0102, 0.2382
636 , curve_128_X15.tif, [0.8832 0.0309], 0.0083, 0.2323
637 , curve_128_X18.tif, [0.9516 0.0702], 0.0077, 0.3167
638 , curve_128_X21.tif, [0.5023 0.1191], 0.0058, 0.3652
639 , curve_128_X25.tif, [0.2282 0.0887], 0.0022, 0.4474
640 , curve_129_X10.tif, [0.9935 0.0414], 0.3342, 0.2501
641 , curve_129_X15.tif, [0.3042 0.0274], 0.0060, 0.2317
642 , curve_129_X18.tif, [0.681  0.1433], 0.0333, 0.3874
643 , curve_129_X21.tif, [0.5134 0.0758], 0.0084, 0.4253
644 , curve_129_X25.tif, [0.9525 0.0528], 0.0044, 0.4902
645 , curve_130_X10.tif, [0.9188 0.0301], 0.0022, 0.2421
646 , curve_130_X15.tif, [0.184  0.0543], 0.0313, 0.2361
647 , curve_130_X18.tif, [0.3489 0.1399], 0.0038, 0.3488
648 , curve_130_X21.tif, [0.401  0.1836], 0.0146, 0.4151
649 , curve_130_X25.tif, [0.1046 0.0129], 0.0088, 0.4804
650 , curve_131_X10.tif, [0.2052 0.0282], 0.0282, 0.2767
651 , curve_131_X15.tif, [0.2466 0.0423], 0.0140, 0.2552
652 , curve_131_X18.tif, [0.7631 0.0535], 0.0052, 0.3428
653 , curve_131_X21.tif, [0.1078 0.0691], 0.0138, 0.4157
654 , curve_131_X25.tif, [0.1667 0.0512], 0.0036, 0.4837
655 , curve_132_X10.tif, [0.3169 0.0304], 0.0368, 0.2119
656 , curve_132_X15.tif, [0.6561 0.0472], 0.0065, 0.2547
657 , curve_132_X18.tif, [0.8856 0.042 ], 0.0049, 0.3588
658 , curve_132_X21.tif, [0.5036 0.0279], 0.0023, 0.4365
659 , curve_132_X25.tif, [0.4364 0.0322], 0.0058, 0.5336
660 , curve_133_X10.tif, [0.9997 0.0239], 0.0184, 0.2416
661 , curve_133_X15.tif, [0.3382 0.0593], 0.0053, 0.2495
662 , curve_133_X18.tif, [0.3403 0.0558], 0.0026, 0.3531
663 , curve_133_X21.tif, [0.1697 0.0829], 0.0050, 0.4198
664 , curve_133_X25.tif, [0.5041 0.0609], 0.0068, 0.4912
665 , curve_134_X10.tif, [0.469  0.0635], 0.1556, 0.2747
666 , curve_134_X15.tif, [0.7429 0.0267], 0.0141, 0.2358
667 , curve_134_X18.tif, [0.8405 0.0266], 0.0007, 0.3405
668 , curve_134_X21.tif, [0.9032 0.0782], 0.0028, 0.4000
669 , curve_134_X25.tif, [0.6794 0.0255], 0.0086, 0.4803
670 , curve_135_X10.tif, [0.988  0.0293], 0.0158, 0.2141
671 , curve_135_X15.tif, [0.9521 0.0325], 0.0067, 0.2383
672 , curve_135_X18.tif, [0.6163 0.0337], 0.0196, 0.3535
673 , curve_135_X21.tif, [0.9904 0.053 ], 0.0599, 0.4390
674 , curve_135_X25.tif, [0.9902 0.0344], 0.0046, 0.5100
675 , curve_136_X10.tif, [0.8614 0.0356], 0.0014, 0.2243
676 , curve_136_X15.tif, [0.9017 0.0239], 0.0206, 0.2662
677 , curve_136_X18.tif, [0.6292 0.0707], 0.0037, 0.3620
678 , curve_136_X21.tif, [0.7515 0.0574], 0.0021, 0.4207
679 , curve_136_X25.tif, [0.7793 0.0598], 0.0082, 0.4943
680 , curve_137_X10.tif, [0.9271 0.0199], 0.0227, 0.2441
681 , curve_137_X15.tif, [0.7779 0.0424], 0.0267, 0.2409
682 , curve_137_X18.tif, [0.3184 0.0291], 0.0081, 0.3359
683 , curve_137_X21.tif, [0.3714 0.0629], 0.0144, 0.4214
684 , curve_137_X25.tif, [0.5914 0.0937], 0.0011, 0.4933
685 , curve_138_X10.tif, [0.9425 0.0283], 0.1840, 0.2149
686 , curve_138_X15.tif, [0.3449 0.0299], 0.0874, 0.2355
687 , curve_138_X18.tif, [0.9835 0.044 ], 0.0102, 0.3349
688 , curve_138_X21.tif, [0.6231 0.0561], 0.0099, 0.4071
689 , curve_138_X25.tif, [0.532  0.0476], 0.0347, 0.4705
690 , curve_139_X10.tif, [0.6122 0.047 ], 0.0129, 0.2715
691 , curve_139_X15.tif, [0.963  0.0574], 0.0036, 0.2612
692 , curve_139_X18.tif, [0.2428 0.0359], 0.0048, 0.3531
693 , curve_139_X21.tif, [0.3847 0.133 ], 0.0119, 0.4199
694 , curve_139_X25.tif, [0.8815 0.1999], 0.0074, 0.4906
695 , curve_140_X10.tif, [0.9108 0.0337], 0.0725, 0.2004
696 , curve_140_X15.tif, [0.8232 0.0533], 0.0108, 0.2502
697 , curve_140_X18.tif, [0.2141 0.022 ], 0.0060, 0.3512
698 , curve_140_X21.tif, [0.5282 0.0708], 0.0057, 0.4267
699 , curve_140_X25.tif, [0.5652 0.0798], 0.0071, 0.5054
700 , curve_141_X10.tif, [0.5971 0.0335], 0.0199, 0.2239
701 , curve_141_X15.tif, [0.7155 0.0288], 0.0031, 0.2460
702 , curve_141_X18.tif, [0.9349 0.0277], 0.0516, 0.3433
703 , curve_141_X21.tif, [0.7553 0.0903], 0.0092, 0.4119
704 , curve_141_X25.tif, [0.7218 0.0284], 0.0031, 0.4761
705 , curve_142_X10.tif, [0.8474 0.0327], 0.0105, 0.2234
706 , curve_142_X15.tif, [0.6445 0.0432], 0.0086, 0.2455
707 , curve_142_X18.tif, [0.6333 0.0781], 0.0234, 0.3302
708 , curve_142_X21.tif, [0.8119 0.0787], 0.0330, 0.4049
709 , curve_142_X25.tif, [0.3565 0.0825], 0.0041, 0.4688
710 , curve_143_X10.tif, [0.834  0.0285], 0.0411, 0.2310
711 , curve_143_X15.tif, [0.1645 0.0697], 0.0258, 0.2674
712 , curve_143_X18.tif, [0.3274 0.148 ], 0.0023, 0.3693
713 , curve_143_X21.tif, [0.1585 0.0715], 0.0060, 0.4179
714 , curve_143_X25.tif, [0.5427 0.0429], 0.0868, 0.4903
715 , curve_144_X10.tif, [0.9952 0.052 ], 0.0575, 0.2591
716 , curve_144_X15.tif, [0.8675 0.0526], 0.0009, 0.2412
717 , curve_144_X18.tif, [0.5397 0.0967], 0.0083, 0.3261
718 , curve_144_X21.tif, [0.6525 0.0911], 0.0183, 0.3838
719 , curve_144_X25.tif, [0.2293 0.0962], 0.0090, 0.4497
720 , curve_145_X10.tif, [0.523  0.0211], 0.0042, 0.2106
721 , curve_145_X15.tif, [0.234  0.0121], 0.0535, 0.2172
722 , curve_145_X18.tif, [0.2994 0.0215], 0.0962, 0.3186
723 , curve_145_X21.tif, [0.6329 0.0536], 0.0200, 0.4093
724 , curve_145_X25.tif, [0.9195 0.065 ], 0.0050, 0.4726
725 , curve_146_X10.tif, [0.9213 0.0544], 0.0018, 0.2459
726 , curve_146_X15.tif, [0.4966 0.0398], 0.0023, 0.2688
727 , curve_146_X18.tif, [0.5617 0.0279], 0.0056, 0.3399
728 , curve_146_X21.tif, [0.5257 0.1118], 0.0038, 0.4065
729 , curve_146_X25.tif, [0.9366 0.1042], 0.0011, 0.4829
730 , curve_147_X10.tif, [0.6876 0.0262], 0.0065, 0.2147
731 , curve_147_X15.tif, [0.4172 0.0543], 0.0049, 0.2483
732 , curve_147_X18.tif, [0.8152 0.0435], 0.0426, 0.3466
733 , curve_147_X21.tif, [0.2491 0.0372], 0.0074, 0.4352
734 , curve_147_X25.tif, [0.5079 0.0851], 0.0010, 0.4970
735 , curve_148_X10.tif, [0.9377 0.0436], 0.0476, 0.2137
736 , curve_148_X15.tif, [0.8581 0.0772], 0.0165, 0.2652
737 , curve_148_X18.tif, [0.2944 0.1203], 0.0025, 0.3676
738 , curve_148_X21.tif, [0.7924 0.1167], 0.0026, 0.4204
739 , curve_148_X25.tif, [0.111 0.108], 0.0128, 0.4794
740 , curve_149_X10.tif, [0.643  0.0428], 0.0042, 0.2686
741 , curve_149_X15.tif, [0.2145 0.0299], 0.0113, 0.2297
742 , curve_149_X18.tif, [0.6392 0.1135], 0.0078, 0.3375
743 , curve_149_X21.tif, [0.1442 0.0157], 0.0044, 0.3811
744 , curve_149_X25.tif, [0.8206 0.1591], 0.0055, 0.4550
745 , curve_150_X10.tif, [0.6278 0.0318], 0.1619, 0.2297
746 , curve_150_X15.tif, [0.2759 0.0146], 0.0654, 0.2486
747 , curve_150_X18.tif, [0.8898 0.0525], 0.0096, 0.3302
748 , curve_150_X21.tif, [0.9767 0.0841], 0.0043, 0.4042
749 , curve_150_X25.tif, [0.9895 0.0772], 0.0004, 0.4697
750 , curve_151_X10.tif, [0.8546 0.027 ], 0.0115, 0.2505
751 , curve_151_X15.tif, [0.6764 0.025 ], 0.0210, 0.2308
752 , curve_151_X18.tif, [0.632  0.0304], 0.0177, 0.3152
753 , curve_151_X21.tif, [0.7485 0.0433], 0.0114, 0.3864
754 , curve_151_X25.tif, [0.3085 0.0406], 0.0005, 0.4467
755 , curve_152_X10.tif, [0.7446 0.0295], 0.0196, 0.2139
